course_id,student_id,course_code,course_title,credit,semester,faculty,section,enrolled_status
CRS088404,2026045200000884,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS088405,2026045200000884,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS088501,2026055300000885,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS088502,2026055300000885,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS088503,2026055300000885,LAW221,Criminal Law,3.0,5,Ms. Akter,A,Enrolled
CRS088504,2026055300000885,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS088505,2026055300000885,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS088601,2026065400000886,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS088602,2026065400000886,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS088603,2026065400000886,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS088604,2026065400000886,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS088605,2026065400000886,PHR315,Dosage Form Design,3.0,6,Ms. Akter,B,Enrolled
CRS088701,2026075500000887,CE101,Engineering Drawing,3.0,7,Ms. Akter,C,Enrolled
CRS088702,2026075500000887,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS088703,2026075500000887,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS088704,2026075500000887,CE303,Transportation Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS088705,2026075500000887,CE315,Environmental Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS088801,2026085600000888,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS088802,2026085600000888,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS088803,2026085600000888,ECO221,Bangladesh Economy,3.0,8,Mr. Chowdhury,D,Enrolled
CRS088804,2026085600000888,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS088805,2026085600000888,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS088901,2026014900000889,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS088902,2026014900000889,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS088903,2026014900000889,CSE211,Database Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS088904,2026014900000889,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS088905,2026014900000889,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS089001,2026025000000890,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS089002,2026025000000890,EEE203,Digital Electronics,3.0,2,Dr. Karim,B,Enrolled
CRS089003,2026025000000890,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS089004,2026025000000890,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS089005,2026025000000890,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS089101,2026035100000891,BUS101,Principles of Management,3.0,3,Prof. Sultana,C,Enrolled
CRS089102,2026035100000891,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS089103,2026035100000891,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS089104,2026035100000891,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS089105,2026035100000891,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS089201,2026045200000892,ENG101,Composition and Rhetoric,3.0,4,Ms. Akter,D,Enrolled
CRS089202,2026045200000892,ENG205,Bangladeshi Literature,3.0,4,Ms. Akter,D,Enrolled
CRS089203,2026045200000892,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS089204,2026045200000892,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS089205,2026045200000892,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS089301,2026055300000893,LAW101,Legal System of Bangladesh,3.0,5,Dr. Karim,A,Enrolled
CRS089302,2026055300000893,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS089303,2026055300000893,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS089304,2026055300000893,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS089305,2026055300000893,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS089401,2026065400000894,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS089402,2026065400000894,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS089403,2026065400000894,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS089404,2026065400000894,PHR303,Clinical Pharmacy,3.0,6,Dr. Rahman,B,Enrolled
CRS089405,2026065400000894,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS089501,2026075500000895,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS089502,2026075500000895,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS089503,2026075500000895,CE221,Surveying,3.0,7,Dr. Karim,C,Enrolled
CRS089504,2026075500000895,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS089505,2026075500000895,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS089601,2026085600000896,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS089602,2026085600000896,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS089603,2026085600000896,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS089604,2026085600000896,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS089605,2026085600000896,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS089701,2026014900000897,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS089702,2026014900000897,CSE203,Data Structures,3.0,1,Ms. Akter,A,Enrolled
CRS089703,2026014900000897,CSE211,Database Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS089704,2026014900000897,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS089705,2026014900000897,CSE321,Artificial Intelligence,3.0,1,Prof. Sultana,A,Enrolled
CRS089801,2026025000000898,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS089802,2026025000000898,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS089803,2026025000000898,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS089804,2026025000000898,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS089805,2026025000000898,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS089901,2026035100000899,BUS101,Principles of Management,3.0,3,Prof. Sultana,C,Enrolled
CRS089902,2026035100000899,BUS203,Business Communication,3.0,3,Dr. Karim,C,Enrolled
CRS089903,2026035100000899,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS089904,2026035100000899,MKT301,Marketing Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS089905,2026035100000899,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS090001,2026045200000900,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS090002,2026045200000900,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS090003,2026045200000900,ENG221,Phonetics,3.0,4,Mr. Chowdhury,D,Enrolled
CRS090004,2026045200000900,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS090005,2026045200000900,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS090101,2026055300000901,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS090102,2026055300000901,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS090103,2026055300000901,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS090104,2026055300000901,LAW303,Contract Law,3.0,5,Prof. Sultana,A,Enrolled
CRS090105,2026055300000901,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS090201,2026065400000902,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS090202,2026065400000902,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS090203,2026065400000902,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS090204,2026065400000902,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS090205,2026065400000902,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS090301,2026075500000903,CE101,Engineering Drawing,3.0,7,Dr. Karim,C,Enrolled
CRS090302,2026075500000903,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS090303,2026075500000903,CE221,Surveying,3.0,7,Dr. Karim,C,Enrolled
CRS090304,2026075500000903,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS090305,2026075500000903,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS090401,2026085600000904,ECO101,Microeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS090402,2026085600000904,ECO203,Macroeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS090403,2026085600000904,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS090404,2026085600000904,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS090405,2026085600000904,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS090501,2026014900000905,CSE101,Structured Programming,3.0,1,Dr. Rahman,A,Enrolled
CRS090502,2026014900000905,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS090503,2026014900000905,CSE211,Database Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS090504,2026014900000905,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS090505,2026014900000905,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS090601,2026025000000906,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS090602,2026025000000906,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS090603,2026025000000906,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS090604,2026025000000906,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS090605,2026025000000906,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS090701,2026035100000907,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS090702,2026035100000907,BUS203,Business Communication,3.0,3,Dr. Karim,C,Enrolled
CRS090703,2026035100000907,FIN221,Corporate Finance,3.0,3,Prof. Sultana,C,Enrolled
CRS090704,2026035100000907,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS090705,2026035100000907,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS090801,2026045200000908,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS090802,2026045200000908,ENG205,Bangladeshi Literature,3.0,4,Ms. Akter,D,Enrolled
CRS090803,2026045200000908,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS090804,2026045200000908,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS090805,2026045200000908,ENG315,ELT Methods,3.0,4,Ms. Akter,D,Enrolled
CRS090901,2026055300000909,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS090902,2026055300000909,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS090903,2026055300000909,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS090904,2026055300000909,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS090905,2026055300000909,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS091001,2026065400000910,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS091002,2026065400000910,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS091003,2026065400000910,PHR221,Human Physiology,3.0,6,Dr. Karim,B,Enrolled
CRS091004,2026065400000910,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS091005,2026065400000910,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS091101,2026075500000911,CE101,Engineering Drawing,3.0,7,Mr. Chowdhury,C,Enrolled
CRS091102,2026075500000911,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS091103,2026075500000911,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS091104,2026075500000911,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS091105,2026075500000911,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS091201,2026085600000912,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS091202,2026085600000912,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS091203,2026085600000912,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS091204,2026085600000912,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS091205,2026085600000912,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS091301,2026014900000913,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS091302,2026014900000913,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS091303,2026014900000913,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS091304,2026014900000913,CSE305,Operating Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS091305,2026014900000913,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS091401,2026025000000914,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS091402,2026025000000914,EEE203,Digital Electronics,3.0,2,Mr. Chowdhury,B,Enrolled
CRS091403,2026025000000914,EEE221,Signals and Systems,3.0,2,Dr. Karim,B,Enrolled
CRS091404,2026025000000914,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS091405,2026025000000914,EEE315,Control Systems,3.0,2,Dr. Karim,B,Enrolled
CRS091501,2026035100000915,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS091502,2026035100000915,BUS203,Business Communication,3.0,3,Ms. Akter,C,Enrolled
CRS091503,2026035100000915,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS091504,2026035100000915,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS091505,2026035100000915,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS091601,2026045200000916,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS091602,2026045200000916,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS091603,2026045200000916,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS091604,2026045200000916,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS091605,2026045200000916,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS091701,2026055300000917,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS091702,2026055300000917,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS091703,2026055300000917,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS091704,2026055300000917,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS091705,2026055300000917,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS091801,2026065400000918,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS091802,2026065400000918,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS091803,2026065400000918,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS091804,2026065400000918,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS091805,2026065400000918,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS091901,2026075500000919,CE101,Engineering Drawing,3.0,7,Mr. Chowdhury,C,Enrolled
CRS091902,2026075500000919,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS091903,2026075500000919,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS091904,2026075500000919,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS091905,2026075500000919,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS092001,2026085600000920,ECO101,Microeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS092002,2026085600000920,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS092003,2026085600000920,ECO221,Bangladesh Economy,3.0,8,Prof. Sultana,D,Enrolled
CRS092004,2026085600000920,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS092005,2026085600000920,ECO315,Econometrics,3.0,8,Dr. Rahman,D,Enrolled
CRS092101,2026014900000921,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS092102,2026014900000921,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS092103,2026014900000921,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS092104,2026014900000921,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS092105,2026014900000921,CSE321,Artificial Intelligence,3.0,1,Dr. Rahman,A,Enrolled
CRS092201,2026025000000922,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS092202,2026025000000922,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS092203,2026025000000922,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS092204,2026025000000922,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS092205,2026025000000922,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS092301,2026035100000923,BUS101,Principles of Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS092302,2026035100000923,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS092303,2026035100000923,FIN221,Corporate Finance,3.0,3,Dr. Karim,C,Enrolled
CRS092304,2026035100000923,MKT301,Marketing Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS092305,2026035100000923,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS092401,2026045200000924,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS092402,2026045200000924,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS092403,2026045200000924,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS092404,2026045200000924,ENG303,Postcolonial Studies,3.0,4,Prof. Sultana,D,Enrolled
CRS092405,2026045200000924,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS092501,2026055300000925,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS092502,2026055300000925,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS092503,2026055300000925,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS092504,2026055300000925,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS092505,2026055300000925,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS092601,2026065400000926,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS092602,2026065400000926,PHR203,Pharmacognosy,3.0,6,Ms. Akter,B,Enrolled
CRS092603,2026065400000926,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS092604,2026065400000926,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS092605,2026065400000926,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS092701,2026075500000927,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS092702,2026075500000927,CE203,Structural Mechanics,3.0,7,Mr. Chowdhury,C,Enrolled
CRS092703,2026075500000927,CE221,Surveying,3.0,7,Ms. Akter,C,Enrolled
CRS092704,2026075500000927,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS092705,2026075500000927,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS092801,2026085600000928,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS092802,2026085600000928,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS092803,2026085600000928,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS092804,2026085600000928,ECO303,Development Economics,3.0,8,Dr. Rahman,D,Enrolled
CRS092805,2026085600000928,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS092901,2026014900000929,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS092902,2026014900000929,CSE203,Data Structures,3.0,1,Dr. Karim,A,Enrolled
CRS092903,2026014900000929,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS092904,2026014900000929,CSE305,Operating Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS092905,2026014900000929,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS093001,2026025000000930,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS093002,2026025000000930,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS093003,2026025000000930,EEE221,Signals and Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS093004,2026025000000930,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS093005,2026025000000930,EEE315,Control Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS093101,2026035100000931,BUS101,Principles of Management,3.0,3,Prof. Sultana,C,Enrolled
CRS093102,2026035100000931,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS093103,2026035100000931,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS093104,2026035100000931,MKT301,Marketing Management,3.0,3,Mr. Chowdhury,C,Enrolled
CRS093105,2026035100000931,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS093201,2026045200000932,ENG101,Composition and Rhetoric,3.0,4,Dr. Rahman,D,Enrolled
CRS093202,2026045200000932,ENG205,Bangladeshi Literature,3.0,4,Prof. Sultana,D,Enrolled
CRS093203,2026045200000932,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS093204,2026045200000932,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS093205,2026045200000932,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS093301,2026055300000933,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS093302,2026055300000933,LAW203,Constitutional Law,3.0,5,Dr. Karim,A,Enrolled
CRS093303,2026055300000933,LAW221,Criminal Law,3.0,5,Dr. Karim,A,Enrolled
CRS093304,2026055300000933,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS093305,2026055300000933,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS093401,2026065400000934,PHR101,Pharmaceutical Chemistry,3.0,6,Ms. Akter,B,Enrolled
CRS093402,2026065400000934,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS093403,2026065400000934,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS093404,2026065400000934,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS093405,2026065400000934,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS093501,2026075500000935,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS093502,2026075500000935,CE203,Structural Mechanics,3.0,7,Ms. Akter,C,Enrolled
CRS093503,2026075500000935,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS093504,2026075500000935,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS093505,2026075500000935,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS093601,2026085600000936,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS093602,2026085600000936,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS093603,2026085600000936,ECO221,Bangladesh Economy,3.0,8,Mr. Chowdhury,D,Enrolled
CRS093604,2026085600000936,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS093605,2026085600000936,ECO315,Econometrics,3.0,8,Prof. Sultana,D,Enrolled
CRS093701,2026014900000937,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS093702,2026014900000937,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS093703,2026014900000937,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS093704,2026014900000937,CSE305,Operating Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS093705,2026014900000937,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS093801,2026025000000938,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS093802,2026025000000938,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
