exam_id,student_id,semester,course_code,exam_type,exam_date,marks,grade,gpa
EXM092703,2026075500000927,7,CE221,Final,2026-07-11,57,B-,2.75
EXM092704,2026075500000927,7,CE303,Final,2026-07-12,50,C+,2.50
EXM092705,2026075500000927,7,CE315,Final,2026-07-13,77,A,3.75
EXM092801,2026085600000928,8,ECO101,Final,2026-07-10,69,B+,3.25
EXM092802,2026085600000928,8,ECO203,Final,2026-07-11,57,B-,2.75
EXM092803,2026085600000928,8,ECO221,Final,2026-07-12,64,B,3.00
EXM092804,2026085600000928,8,ECO303,Final,2026-07-13,59,B-,2.75
EXM092805,2026085600000928,8,ECO315,Final,2026-07-14,60,B,3.00
EXM092901,2026014900000929,1,CSE101,Final,2026-07-11,76,A,3.75
EXM092902,2026014900000929,1,CSE203,Final,2026-07-12,43,D,2.00
EXM092903,2026014900000929,1,CSE211,Final,2026-07-13,93,A+,4.00
EXM092904,2026014900000929,1,CSE305,Final,2026-07-14,44,D,2.00
EXM092905,2026014900000929,1,CSE321,Final,2026-07-15,57,B-,2.75
EXM093001,2026025000000930,2,EEE101,Final,2026-07-12,66,B+,3.25
EXM093002,2026025000000930,2,EEE203,Final,2026-07-13,85,A+,4.00
EXM093003,2026025000000930,2,EEE221,Final,2026-07-14,67,B+,3.25
EXM093004,2026025000000930,2,EEE303,Final,2026-07-15,66,B+,3.25
EXM093005,2026025000000930,2,EEE315,Final,2026-07-16,62,B,3.00
EXM093101,2026035100000931,3,BUS101,Final,2026-07-13,57,B-,2.75
EXM093102,2026035100000931,3,BUS203,Final,2026-07-14,79,A,3.75
EXM093103,2026035100000931,3,FIN221,Final,2026-07-15,49,C,2.25
EXM093104,2026035100000931,3,MKT301,Final,2026-07-16,72,A-,3.50
EXM093105,2026035100000931,3,ACC211,Final,2026-07-17,73,A-,3.50
EXM093201,2026045200000932,4,ENG101,Final,2026-07-14,54,C+,2.50
EXM093202,2026045200000932,4,ENG205,Final,2026-07-15,91,A+,4.00
EXM093203,2026045200000932,4,ENG221,Final,2026-07-16,44,D,2.00
EXM093204,2026045200000932,4,ENG303,Final,2026-07-17,79,A,3.75
EXM093205,2026045200000932,4,ENG315,Final,2026-07-18,66,B+,3.25
EXM093301,2026055300000933,5,LAW101,Final,2026-07-15,79,A,3.75
EXM093302,2026055300000933,5,LAW203,Final,2026-07-16,58,B-,2.75
EXM093303,2026055300000933,5,LAW221,Final,2026-07-17,60,B,3.00
EXM093304,2026055300000933,5,LAW303,Final,2026-07-18,83,A+,4.00
EXM093305,2026055300000933,5,LAW315,Final,2026-07-19,45,C,2.25
EXM093401,2026065400000934,6,PHR101,Final,2026-07-16,86,A+,4.00
EXM093402,2026065400000934,6,PHR203,Final,2026-07-17,78,A,3.75
EXM093403,2026065400000934,6,PHR221,Final,2026-07-18,90,A+,4.00
EXM093404,2026065400000934,6,PHR303,Final,2026-07-19,70,A-,3.50
EXM093405,2026065400000934,6,PHR315,Final,2026-07-20,84,A+,4.00
EXM093501,2026075500000935,7,CE101,Final,2026-07-17,45,C,2.25
EXM093502,2026075500000935,7,CE203,Final,2026-07-18,60,B,3.00
EXM093503,2026075500000935,7,CE221,Final,2026-07-19,47,C,2.25
EXM093504,2026075500000935,7,CE303,Final,2026-07-20,93,A+,4.00
EXM093505,2026075500000935,7,CE315,Final,2026-07-21,77,A,3.75
EXM093601,2026085600000936,8,ECO101,Final,2026-07-18,80,A+,4.00
EXM093602,2026085600000936,8,ECO203,Final,2026-07-19,74,A-,3.50
EXM093603,2026085600000936,8,ECO221,Final,2026-07-20,66,B+,3.25
EXM093604,2026085600000936,8,ECO303,Final,2026-07-21,58,B-,2.75
EXM093605,2026085600000936,8,ECO315,Final,2026-07-22,70,A-,3.50
EXM093701,2026014900000937,1,CSE101,Final,2026-07-19,95,A+,4.00
EXM093702,2026014900000937,1,CSE203,Final,2026-07-20,63,B,3.00
EXM093703,2026014900000937,1,CSE211,Final,2026-07-21,90,A+,4.00
EXM093704,2026014900000937,1,CSE305,Final,2026-07-22,83,A+,4.00
EXM093705,2026014900000937,1,CSE321,Final,2026-07-23,80,A+,4.00
EXM093801,2026025000000938,2,EEE101,Final,2026-07-20,80,A+,4.00
EXM093802,2026025000000938,2,EEE203,Final,2026-07-21,49,C,2.25
EXM093803,2026025000000938,2,EEE221,Final,2026-07-22,44,D,2.00
EXM093804,2026025000000938,2,EEE303,Final,2026-07-23,70,A-,3.50
EXM093805,2026025000000938,2,EEE315,Final,2026-07-24,82,A+,4.00
EXM093901,2026035100000939,3,BUS101,Final,2026-07-21,51,C+,2.50
EXM093902,2026035100000939,3,BUS203,Final,2026-07-22,68,B+,3.25
EXM093903,2026035100000939,3,FIN221,Final,2026-07-23,44,D,2.00
EXM093904,2026035100000939,3,MKT301,Final,2026-07-24,88,A+,4.00
EXM093905,2026035100000939,3,ACC211,Final,2026-07-25,54,C+,2.50
EXM094001,2026045200000940,4,ENG101,Final,2026-07-02,48,C,2.25
EXM094002,2026045200000940,4,ENG205,Final,2026-07-03,95,A+,4.00
EXM094003,2026045200000940,4,ENG221,Final,2026-07-04,61,B,3.00
EXM094004,2026045200000940,4,ENG303,Final,2026-07-05,41,D,2.00
EXM094005,2026045200000940,4,ENG315,Final,2026-07-06,94,A+,4.00
EXM094101,2026055300000941,5,LAW101,Final,2026-07-03,70,A-,3.50
EXM094102,2026055300000941,5,LAW203,Final,2026-07-04,81,A+,4.00
EXM094103,2026055300000941,5,LAW221,Final,2026-07-05,79,A,3.75
EXM094104,2026055300000941,5,LAW303,Final,2026-07-06,65,B+,3.25
EXM094105,2026055300000941,5,LAW315,Final,2026-07-07,49,C,2.25
EXM094201,2026065400000942,6,PHR101,Final,2026-07-04,59,B-,2.75
EXM094202,2026065400000942,6,PHR203,Final,2026-07-05,71,A-,3.50
EXM094203,2026065400000942,6,PHR221,Final,2026-07-06,86,A+,4.00
EXM094204,2026065400000942,6,PHR303,Final,2026-07-07,54,C+,2.50
EXM094205,2026065400000942,6,PHR315,Final,2026-07-08,71,A-,3.50
EXM094301,2026075500000943,7,CE101,Final,2026-07-05,51,C+,2.50
EXM094302,2026075500000943,7,CE203,Final,2026-07-06,70,A-,3.50
EXM094303,2026075500000943,7,CE221,Final,2026-07-07,75,A,3.75
EXM094304,2026075500000943,7,CE303,Final,2026-07-08,73,A-,3.50
EXM094305,2026075500000943,7,CE315,Final,2026-07-09,87,A+,4.00
EXM094401,2026085600000944,8,ECO101,Final,2026-07-06,74,A-,3.50
EXM094402,2026085600000944,8,ECO203,Final,2026-07-07,89,A+,4.00
EXM094403,2026085600000944,8,ECO221,Final,2026-07-08,49,C,2.25
EXM094404,2026085600000944,8,ECO303,Final,2026-07-09,47,C,2.25
EXM094405,2026085600000944,8,ECO315,Final,2026-07-10,75,A,3.75
EXM094501,2026014900000945,1,CSE101,Final,2026-07-07,93,A+,4.00
EXM094502,2026014900000945,1,CSE203,Final,2026-07-08,87,A+,4.00
EXM094503,2026014900000945,1,CSE211,Final,2026-07-09,95,A+,4.00
EXM094504,2026014900000945,1,CSE305,Final,2026-07-10,84,A+,4.00
EXM094505,2026014900000945,1,CSE321,Final,2026-07-11,88,A+,4.00
EXM094601,2026025000000946,2,EEE101,Final,2026-07-08,61,B,3.00
EXM094602,2026025000000946,2,EEE203,Final,2026-07-09,74,A-,3.50
EXM094603,2026025000000946,2,EEE221,Final,2026-07-10,64,B,3.00
EXM094604,2026025000000946,2,EEE303,Final,2026-07-11,91,A+,4.00
EXM094605,2026025000000946,2,EEE315,Final,2026-07-12,66,B+,3.25
EXM094701,2026035100000947,3,BUS101,Final,2026-07-09,55,B-,2.75
EXM094702,2026035100000947,3,BUS203,Final,2026-07-10,58,B-,2.75
EXM094703,2026035100000947,3,FIN221,Final,2026-07-11,68,B+,3.25
EXM094704,2026035100000947,3,MKT301,Final,2026-07-12,95,A+,4.00
EXM094705,2026035100000947,3,ACC211,Final,2026-07-13,90,A+,4.00
EXM094801,2026045200000948,4,ENG101,Final,2026-07-10,53,C+,2.50
EXM094802,2026045200000948,4,ENG205,Final,2026-07-11,59,B-,2.75
EXM094803,2026045200000948,4,ENG221,Final,2026-07-12,94,A+,4.00
EXM094804,2026045200000948,4,ENG303,Final,2026-07-13,61,B,3.00
EXM094805,2026045200000948,4,ENG315,Final,2026-07-14,54,C+,2.50
EXM094901,2026055300000949,5,LAW101,Final,2026-07-11,43,D,2.00
EXM094902,2026055300000949,5,LAW203,Final,2026-07-12,94,A+,4.00
EXM094903,2026055300000949,5,LAW221,Final,2026-07-13,70,A-,3.50
EXM094904,2026055300000949,5,LAW303,Final,2026-07-14,90,A+,4.00
EXM094905,2026055300000949,5,LAW315,Final,2026-07-15,95,A+,4.00
EXM095001,2026065400000950,6,PHR101,Final,2026-07-12,83,A+,4.00
EXM095002,2026065400000950,6,PHR203,Final,2026-07-13,92,A+,4.00
EXM095003,2026065400000950,6,PHR221,Final,2026-07-14,58,B-,2.75
EXM095004,2026065400000950,6,PHR303,Final,2026-07-15,90,A+,4.00
EXM095005,2026065400000950,6,PHR315,Final,2026-07-16,78,A,3.75
EXM095101,2026075500000951,7,CE101,Final,2026-07-13,68,B+,3.25
EXM095102,2026075500000951,7,CE203,Final,2026-07-14,75,A,3.75
EXM095103,2026075500000951,7,CE221,Final,2026-07-15,58,B-,2.75
EXM095104,2026075500000951,7,CE303,Final,2026-07-16,85,A+,4.00
EXM095105,2026075500000951,7,CE315,Final,2026-07-17,95,A+,4.00
EXM095201,2026085600000952,8,ECO101,Final,2026-07-14,62,B,3.00
EXM095202,2026085600000952,8,ECO203,Final,2026-07-15,62,B,3.00
EXM095203,2026085600000952,8,ECO221,Final,2026-07-16,51,C+,2.50
EXM095204,2026085600000952,8,ECO303,Final,2026-07-17,50,C+,2.50
EXM095205,2026085600000952,8,ECO315,Final,2026-07-18,47,C,2.25
EXM095301,2026014900000953,1,CSE101,Final,2026-07-15,83,A+,4.00
EXM095302,2026014900000953,1,CSE203,Final,2026-07-16,88,A+,4.00
EXM095303,2026014900000953,1,CSE211,Final,2026-07-17,67,B+,3.25
EXM095304,2026014900000953,1,CSE305,Final,2026-07-18,53,C+,2.50
EXM095305,2026014900000953,1,CSE321,Final,2026-07-19,44,D,2.00
EXM095401,2026025000000954,2,EEE101,Final,2026-07-16,88,A+,4.00
EXM095402,2026025000000954,2,EEE203,Final,2026-07-17,82,A+,4.00
EXM095403,2026025000000954,2,EEE221,Final,2026-07-18,58,B-,2.75
EXM095404,2026025000000954,2,EEE303,Final,2026-07-19,73,A-,3.50
EXM095405,2026025000000954,2,EEE315,Final,2026-07-20,63,B,3.00
EXM095501,2026035100000955,3,BUS101,Final,2026-07-17,93,A+,4.00
EXM095502,2026035100000955,3,BUS203,Final,2026-07-18,89,A+,4.00
EXM095503,2026035100000955,3,FIN221,Final,2026-07-19,71,A-,3.50
EXM095504,2026035100000955,3,MKT301,Final,2026-07-20,52,C+,2.50
EXM095505,2026035100000955,3,ACC211,Final,2026-07-21,73,A-,3.50
EXM095601,2026045200000956,4,ENG101,Final,2026-07-18,55,B-,2.75
EXM095602,2026045200000956,4,ENG205,Final,2026-07-19,78,A,3.75
EXM095603,2026045200000956,4,ENG221,Final,2026-07-20,82,A+,4.00
EXM095604,2026045200000956,4,ENG303,Final,2026-07-21,72,A-,3.50
EXM095605,2026045200000956,4,ENG315,Final,2026-07-22,64,B,3.00
EXM095701,2026055300000957,5,LAW101,Final,2026-07-19,45,C,2.25
EXM095702,2026055300000957,5,LAW203,Final,2026-07-20,62,B,3.00
EXM095703,2026055300000957,5,LAW221,Final,2026-07-21,83,A+,4.00
EXM095704,2026055300000957,5,LAW303,Final,2026-07-22,50,C+,2.50
EXM095705,2026055300000957,5,LAW315,Final,2026-07-23,47,C,2.25
EXM095801,2026065400000958,6,PHR101,Final,2026-07-20,63,B,3.00
EXM095802,2026065400000958,6,PHR203,Final,2026-07-21,51,C+,2.50
EXM095803,2026065400000958,6,PHR221,Final,2026-07-22,41,D,2.00
EXM095804,2026065400000958,6,PHR303,Final,2026-07-23,64,B,3.00
EXM095805,2026065400000958,6,PHR315,Final,2026-07-24,56,B-,2.75
EXM095901,2026075500000959,7,CE101,Final,2026-07-21,54,C+,2.50
EXM095902,2026075500000959,7,CE203,Final,2026-07-22,41,D,2.00
EXM095903,2026075500000959,7,CE221,Final,2026-07-23,62,B,3.00
EXM095904,2026075500000959,7,CE303,Final,2026-07-24,60,B,3.00
EXM095905,2026075500000959,7,CE315,Final,2026-07-25,45,C,2.25
EXM096001,2026085600000960,8,ECO101,Final,2026-07-02,61,B,3.00
EXM096002,2026085600000960,8,ECO203,Final,2026-07-03,79,A,3.75
EXM096003,2026085600000960,8,ECO221,Final,2026-07-04,92,A+,4.00
EXM096004,2026085600000960,8,ECO303,Final,2026-07-05,43,D,2.00
EXM096005,2026085600000960,8,ECO315,Final,2026-07-06,45,C,2.25
EXM096101,2026014900000961,1,CSE101,Final,2026-07-03,40,D,2.00
EXM096102,2026014900000961,1,CSE203,Final,2026-07-04,41,D,2.00
EXM096103,2026014900000961,1,CSE211,Final,2026-07-05,46,C,2.25
EXM096104,2026014900000961,1,CSE305,Final,2026-07-06,70,A-,3.50
EXM096105,2026014900000961,1,CSE321,Final,2026-07-07,59,B-,2.75
EXM096201,2026025000000962,2,EEE101,Final,2026-07-04,89,A+,4.00
EXM096202,2026025000000962,2,EEE203,Final,2026-07-05,67,B+,3.25
EXM096203,2026025000000962,2,EEE221,Final,2026-07-06,66,B+,3.25
EXM096204,2026025000000962,2,EEE303,Final,2026-07-07,41,D,2.00
EXM096205,2026025000000962,2,EEE315,Final,2026-07-08,62,B,3.00
EXM096301,2026035100000963,3,BUS101,Final,2026-07-05,51,C+,2.50
EXM096302,2026035100000963,3,BUS203,Final,2026-07-06,59,B-,2.75
EXM096303,2026035100000963,3,FIN221,Final,2026-07-07,95,A+,4.00
EXM096304,2026035100000963,3,MKT301,Final,2026-07-08,60,B,3.00
EXM096305,2026035100000963,3,ACC211,Final,2026-07-09,69,B+,3.25
EXM096401,2026045200000964,4,ENG101,Final,2026-07-06,58,B-,2.75
EXM096402,2026045200000964,4,ENG205,Final,2026-07-07,41,D,2.00
EXM096403,2026045200000964,4,ENG221,Final,2026-07-08,59,B-,2.75
EXM096404,2026045200000964,4,ENG303,Final,2026-07-09,63,B,3.00
EXM096405,2026045200000964,4,ENG315,Final,2026-07-10,93,A+,4.00
EXM096501,2026055300000965,5,LAW101,Final,2026-07-07,48,C,2.25
EXM096502,2026055300000965,5,LAW203,Final,2026-07-08,64,B,3.00
EXM096503,2026055300000965,5,LAW221,Final,2026-07-09,86,A+,4.00
EXM096504,2026055300000965,5,LAW303,Final,2026-07-10,60,B,3.00
EXM096505,2026055300000965,5,LAW315,Final,2026-07-11,63,B,3.00
EXM096601,2026065400000966,6,PHR101,Final,2026-07-08,76,A,3.75
EXM096602,2026065400000966,6,PHR203,Final,2026-07-09,50,C+,2.50
EXM096603,2026065400000966,6,PHR221,Final,2026-07-10,47,C,2.25
EXM096604,2026065400000966,6,PHR303,Final,2026-07-11,73,A-,3.50
EXM096605,2026065400000966,6,PHR315,Final,2026-07-12,62,B,3.00
EXM096701,2026075500000967,7,CE101,Final,2026-07-09,96,A+,4.00
EXM096702,2026075500000967,7,CE203,Final,2026-07-10,71,A-,3.50
EXM096703,2026075500000967,7,CE221,Final,2026-07-11,66,B+,3.25
EXM096704,2026075500000967,7,CE303,Final,2026-07-12,83,A+,4.00
EXM096705,2026075500000967,7,CE315,Final,2026-07-13,78,A,3.75
EXM096801,2026085600000968,8,ECO101,Final,2026-07-10,44,D,2.00
EXM096802,2026085600000968,8,ECO203,Final,2026-07-11,59,B-,2.75
EXM096803,2026085600000968,8,ECO221,Final,2026-07-12,76,A,3.75
EXM096804,2026085600000968,8,ECO303,Final,2026-07-13,61,B,3.00
EXM096805,2026085600000968,8,ECO315,Final,2026-07-14,85,A+,4.00
EXM096901,2026014900000969,1,CSE101,Final,2026-07-11,71,A-,3.50
EXM096902,2026014900000969,1,CSE203,Final,2026-07-12,60,B,3.00
EXM096903,2026014900000969,1,CSE211,Final,2026-07-13,92,A+,4.00
EXM096904,2026014900000969,1,CSE305,Final,2026-07-14,60,B,3.00
EXM096905,2026014900000969,1,CSE321,Final,2026-07-15,75,A,3.75
EXM097001,2026025000000970,2,EEE101,Final,2026-07-12,47,C,2.25
EXM097002,2026025000000970,2,EEE203,Final,2026-07-13,79,A,3.75
EXM097003,2026025000000970,2,EEE221,Final,2026-07-14,66,B+,3.25
EXM097004,2026025000000970,2,EEE303,Final,2026-07-15,89,A+,4.00
EXM097005,2026025000000970,2,EEE315,Final,2026-07-16,67,B+,3.25
EXM097101,2026035100000971,3,BUS101,Final,2026-07-13,70,A-,3.50
EXM097102,2026035100000971,3,BUS203,Final,2026-07-14,41,D,2.00
EXM097103,2026035100000971,3,FIN221,Final,2026-07-15,94,A+,4.00
EXM097104,2026035100000971,3,MKT301,Final,2026-07-16,66,B+,3.25
EXM097105,2026035100000971,3,ACC211,Final,2026-07-17,40,D,2.00
EXM097201,2026045200000972,4,ENG101,Final,2026-07-14,49,C,2.25
EXM097202,2026045200000972,4,ENG205,Final,2026-07-15,62,B,3.00
EXM097203,2026045200000972,4,ENG221,Final,2026-07-16,46,C,2.25
EXM097204,2026045200000972,4,ENG303,Final,2026-07-17,50,C+,2.50
EXM097205,2026045200000972,4,ENG315,Final,2026-07-18,55,B-,2.75
EXM097301,2026055300000973,5,LAW101,Final,2026-07-15,83,A+,4.00
EXM097302,2026055300000973,5,LAW203,Final,2026-07-16,92,A+,4.00
EXM097303,2026055300000973,5,LAW221,Final,2026-07-17,93,A+,4.00
EXM097304,2026055300000973,5,LAW303,Final,2026-07-18,40,D,2.00
EXM097305,2026055300000973,5,LAW315,Final,2026-07-19,75,A,3.75
EXM097401,2026065400000974,6,PHR101,Final,2026-07-16,44,D,2.00
EXM097402,2026065400000974,6,PHR203,Final,2026-07-17,84,A+,4.00
EXM097403,2026065400000974,6,PHR221,Final,2026-07-18,82,A+,4.00
EXM097404,2026065400000974,6,PHR303,Final,2026-07-19,76,A,3.75
EXM097405,2026065400000974,6,PHR315,Final,2026-07-20,71,A-,3.50
EXM097501,2026075500000975,7,CE101,Final,2026-07-17,75,A,3.75
EXM097502,2026075500000975,7,CE203,Final,2026-07-18,55,B-,2.75
EXM097503,2026075500000975,7,CE221,Final,2026-07-19,79,A,3.75
EXM097504,2026075500000975,7,CE303,Final,2026-07-20,88,A+,4.00
EXM097505,2026075500000975,7,CE315,Final,2026-07-21,54,C+,2.50
EXM097601,2026085600000976,8,ECO101,Final,2026-07-18,46,C,2.25
EXM097602,2026085600000976,8,ECO203,Final,2026-07-19,57,B-,2.75
EXM097603,2026085600000976,8,ECO221,Final,2026-07-20,61,B,3.00
EXM097604,2026085600000976,8,ECO303,Final,2026-07-21,61,B,3.00
EXM097605,2026085600000976,8,ECO315,Final,2026-07-22,84,A+,4.00
EXM097701,2026014900000977,1,CSE101,Final,2026-07-19,68,B+,3.25
EXM097702,2026014900000977,1,CSE203,Final,2026-07-20,76,A,3.75
EXM097703,2026014900000977,1,CSE211,Final,2026-07-21,61,B,3.00
EXM097704,2026014900000977,1,CSE305,Final,2026-07-22,51,C+,2.50
EXM097705,2026014900000977,1,CSE321,Final,2026-07-23,53,C+,2.50
EXM097801,2026025000000978,2,EEE101,Final,2026-07-20,52,C+,2.50
EXM097802,2026025000000978,2,EEE203,Final,2026-07-21,73,A-,3.50
EXM097803,2026025000000978,2,EEE221,Final,2026-07-22,72,A-,3.50
EXM097804,2026025000000978,2,EEE303,Final,2026-07-23,68,B+,3.25
EXM097805,2026025000000978,2,EEE315,Final,2026-07-24,53,C+,2.50
EXM097901,2026035100000979,3,BUS101,Final,2026-07-21,56,B-,2.75
EXM097902,2026035100000979,3,BUS203,Final,2026-07-22,43,D,2.00
EXM097903,2026035100000979,3,FIN221,Final,2026-07-23,55,B-,2.75
EXM097904,2026035100000979,3,MKT301,Final,2026-07-24,65,B+,3.25
EXM097905,2026035100000979,3,ACC211,Final,2026-07-25,52,C+,2.50
EXM098001,2026045200000980,4,ENG101,Final,2026-07-02,52,C+,2.50
EXM098002,2026045200000980,4,ENG205,Final,2026-07-03,80,A+,4.00
EXM098003,2026045200000980,4,ENG221,Final,2026-07-04,77,A,3.75
EXM098004,2026045200000980,4,ENG303,Final,2026-07-05,47,C,2.25
EXM098005,2026045200000980,4,ENG315,Final,2026-07-06,74,A-,3.50
EXM098101,2026055300000981,5,LAW101,Final,2026-07-03,48,C,2.25
EXM098102,2026055300000981,5,LAW203,Final,2026-07-04,93,A+,4.00
EXM098103,2026055300000981,5,LAW221,Final,2026-07-05,77,A,3.75
EXM098104,2026055300000981,5,LAW303,Final,2026-07-06,85,A+,4.00
EXM098105,2026055300000981,5,LAW315,Final,2026-07-07,81,A+,4.00
EXM098201,2026065400000982,6,PHR101,Final,2026-07-04,60,B,3.00
EXM098202,2026065400000982,6,PHR203,Final,2026-07-05,85,A+,4.00
EXM098203,2026065400000982,6,PHR221,Final,2026-07-06,43,D,2.00
EXM098204,2026065400000982,6,PHR303,Final,2026-07-07,79,A,3.75
EXM098205,2026065400000982,6,PHR315,Final,2026-07-08,77,A,3.75
EXM098301,2026075500000983,7,CE101,Final,2026-07-05,54,C+,2.50
EXM098302,2026075500000983,7,CE203,Final,2026-07-06,44,D,2.00
EXM098303,2026075500000983,7,CE221,Final,2026-07-07,79,A,3.75
EXM098304,2026075500000983,7,CE303,Final,2026-07-08,65,B+,3.25
EXM098305,2026075500000983,7,CE315,Final,2026-07-09,56,B-,2.75
EXM098401,2026085600000984,8,ECO101,Final,2026-07-06,59,B-,2.75
EXM098402,2026085600000984,8,ECO203,Final,2026-07-07,59,B-,2.75
EXM098403,2026085600000984,8,ECO221,Final,2026-07-08,63,B,3.00
EXM098404,2026085600000984,8,ECO303,Final,2026-07-09,66,B+,3.25
EXM098405,2026085600000984,8,ECO315,Final,2026-07-10,89,A+,4.00
EXM098501,2026014900000985,1,CSE101,Final,2026-07-07,43,D,2.00
EXM098502,2026014900000985,1,CSE203,Final,2026-07-08,66,B+,3.25
EXM098503,2026014900000985,1,CSE211,Final,2026-07-09,79,A,3.75
EXM098504,2026014900000985,1,CSE305,Final,2026-07-10,49,C,2.25
EXM098505,2026014900000985,1,CSE321,Final,2026-07-11,77,A,3.75
EXM098601,2026025000000986,2,EEE101,Final,2026-07-08,69,B+,3.25
EXM098602,2026025000000986,2,EEE203,Final,2026-07-09,70,A-,3.50
EXM098603,2026025000000986,2,EEE221,Final,2026-07-10,97,A+,4.00
EXM098604,2026025000000986,2,EEE303,Final,2026-07-11,58,B-,2.75
EXM098605,2026025000000986,2,EEE315,Final,2026-07-12,95,A+,4.00
EXM098701,2026035100000987,3,BUS101,Final,2026-07-09,91,A+,4.00
EXM098702,2026035100000987,3,BUS203,Final,2026-07-10,50,C+,2.50
EXM098703,2026035100000987,3,FIN221,Final,2026-07-11,54,C+,2.50
EXM098704,2026035100000987,3,MKT301,Final,2026-07-12,59,B-,2.75
EXM098705,2026035100000987,3,ACC211,Final,2026-07-13,45,C,2.25
EXM098801,2026045200000988,4,ENG101,Final,2026-07-10,89,A+,4.00
EXM098802,2026045200000988,4,ENG205,Final,2026-07-11,95,A+,4.00
EXM098803,2026045200000988,4,ENG221,Final,2026-07-12,83,A+,4.00
EXM098804,2026045200000988,4,ENG303,Final,2026-07-13,74,A-,3.50
EXM098805,2026045200000988,4,ENG315,Final,2026-07-14,54,C+,2.50
EXM098901,2026055300000989,5,LAW101,Final,2026-07-11,50,C+,2.50
EXM098902,2026055300000989,5,LAW203,Final,2026-07-12,57,B-,2.75
EXM098903,2026055300000989,5,LAW221,Final,2026-07-13,90,A+,4.00
EXM098904,2026055300000989,5,LAW303,Final,2026-07-14,85,A+,4.00
EXM098905,2026055300000989,5,LAW315,Final,2026-07-15,91,A+,4.00
EXM099001,2026065400000990,6,PHR101,Final,2026-07-12,47,C,2.25
EXM099002,2026065400000990,6,PHR203,Final,2026-07-13,94,A+,4.00
EXM099003,2026065400000990,6,PHR221,Final,2026-07-14,84,A+,4.00
EXM099004,2026065400000990,6,PHR303,Final,2026-07-15,79,A,3.75
EXM099005,2026065400000990,6,PHR315,Final,2026-07-16,80,A+,4.00
EXM099101,2026075500000991,7,CE101,Final,2026-07-13,60,B,3.00
EXM099102,2026075500000991,7,CE203,Final,2026-07-14,89,A+,4.00
EXM099103,2026075500000991,7,CE221,Final,2026-07-15,68,B+,3.25
EXM099104,2026075500000991,7,CE303,Final,2026-07-16,70,A-,3.50
EXM099105,2026075500000991,7,CE315,Final,2026-07-17,89,A+,4.00
EXM099201,2026085600000992,8,ECO101,Final,2026-07-14,74,A-,3.50
EXM099202,2026085600000992,8,ECO203,Final,2026-07-15,47,C,2.25
EXM099203,2026085600000992,8,ECO221,Final,2026-07-16,58,B-,2.75
EXM099204,2026085600000992,8,ECO303,Final,2026-07-17,51,C+,2.50
EXM099205,2026085600000992,8,ECO315,Final,2026-07-18,57,B-,2.75
EXM099301,2026014900000993,1,CSE101,Final,2026-07-15,69,B+,3.25
EXM099302,2026014900000993,1,CSE203,Final,2026-07-16,89,A+,4.00
EXM099303,2026014900000993,1,CSE211,Final,2026-07-17,75,A,3.75
EXM099304,2026014900000993,1,CSE305,Final,2026-07-18,70,A-,3.50
EXM099305,2026014900000993,1,CSE321,Final,2026-07-19,48,C,2.25
EXM099401,2026025000000994,2,EEE101,Final,2026-07-16,49,C,2.25
EXM099402,2026025000000994,2,EEE203,Final,2026-07-17,71,A-,3.50
EXM099403,2026025000000994,2,EEE221,Final,2026-07-18,60,B,3.00
EXM099404,2026025000000994,2,EEE303,Final,2026-07-19,64,B,3.00
EXM099405,2026025000000994,2,EEE315,Final,2026-07-20,92,A+,4.00
EXM099501,2026035100000995,3,BUS101,Final,2026-07-17,74,A-,3.50
EXM099502,2026035100000995,3,BUS203,Final,2026-07-18,50,C+,2.50
EXM099503,2026035100000995,3,FIN221,Final,2026-07-19,65,B+,3.25
EXM099504,2026035100000995,3,MKT301,Final,2026-07-20,80,A+,4.00
EXM099505,2026035100000995,3,ACC211,Final,2026-07-21,94,A+,4.00
EXM099601,2026045200000996,4,ENG101,Final,2026-07-18,92,A+,4.00
EXM099602,2026045200000996,4,ENG205,Final,2026-07-19,84,A+,4.00
EXM099603,2026045200000996,4,ENG221,Final,2026-07-20,49,C,2.25
EXM099604,2026045200000996,4,ENG303,Final,2026-07-21,79,A,3.75
